_id,Month,Year,Region,Commodity,Tenklbs
ObjectId("5e8bacc58418f12a4f9e5cfa"),3,2020,PNW,Onions Dry,145
ObjectId("5e8bacc58418f12a4f9e5cfb"),3,2020,PNW,Potatoes,1185
ObjectId("5e8bacc58418f12a4f9e5cfc"),3,2020,Texas,Kale Greens,2
ObjectId("5e8bacc58418f12a4f9e5cfd"),3,2020,Texas,Kohlrabi,0
ObjectId("5e8bacc58418f12a4f9e5cfe"),3,2020,Texas,Misc Asian,1
ObjectId("5e8bacc58418f12a4f9e5cff"),3,2020,Texas,Misc Herbs,9
ObjectId("5e8bacc58418f12a4f9e5d00"),3,2020,Texas,Mustard,1
ObjectId("5e8bacc58418f12a4f9e5d01"),3,2020,Texas,Parsley,1
ObjectId("5e8bacc58418f12a4f9e5d02"),3,2020,Texas,Radishes,1
ObjectId("5e8bacc58418f12a4f9e5d03"),3,2020,Texas,Spinach,1
ObjectId("5e8bacc58418f12a4f9e5d04"),3,2020,Texas,Swiss Chard,2
ObjectId("5e8bacc58418f12a4f9e5d05"),3,2020,Texas,Turnip Tops Greens,1
ObjectId("5e8bacc58418f12a4f9e5d06"),3,2020,Texas,Cabbage,3
ObjectId("5e8bacc58418f12a4f9e5d07"),3,2020,Texas,Onions Dry,354
ObjectId("5e8bacc58418f12a4f9e5d08"),3,2020,Arizona,Broccoli,5
ObjectId("5e8bacc58418f12a4f9e5d09"),3,2020,Arizona,Cabbage,4
ObjectId("5e8bacc58418f12a4f9e5d0a"),3,2020,Arizona,Cauliflower,2
ObjectId("5e8bacc58418f12a4f9e5d0b"),3,2020,Arizona,Kale Greens,0
ObjectId("5e8bacc58418f12a4f9e5d0c"),3,2020,Arizona,Lettuce, Iceberg,5
ObjectId("5e8bacc58418f12a4f9e5d0d"),3,2020,Arizona,Broccoli,29
ObjectId("5e8bacc58418f12a4f9e5d0e"),3,2020,Arizona,Cabbage,45
ObjectId("5e8bacc58418f12a4f9e5d0f"),3,2020,Arizona,Cauliflower,43
ObjectId("5e8bacc58418f12a4f9e5d10"),3,2020,Arizona,Celery,77
ObjectId("5e8bacc58418f12a4f9e5d11"),3,2020,Arizona,Endive,0
ObjectId("5e8bacc58418f12a4f9e5d12"),3,2020,Arizona,Escarole,1
ObjectId("5e8bacc58418f12a4f9e5d13"),3,2020,Arizona,Kale Greens,5
ObjectId("5e8bacc58418f12a4f9e5d14"),3,2020,Arizona,Lettuce, Boston,3
ObjectId("5e8bacc58418f12a4f9e5d15"),3,2020,Arizona,Lettuce, Green Leaf,25
ObjectId("5e8bacc58418f12a4f9e5d16"),3,2020,Arizona,Lettuce, Iceberg,180
ObjectId("5e8bacc58418f12a4f9e5d17"),3,2020,Arizona,Lettuce, Processed,536
ObjectId("5e8bacc58418f12a4f9e5d18"),3,2020,PNW,Onions Dry,588
ObjectId("5e8bacc58418f12a4f9e5d19"),3,2020,PNW,Potatoes,214
ObjectId("5e8bacc58418f12a4f9e5d1a"),3,2020,Texas,Beets,3
ObjectId("5e8bacc58418f12a4f9e5d1b"),3,2020,Texas,Cabbage,47
ObjectId("5e8bacc58418f12a4f9e5d1c"),3,2020,Texas,Collard Greens,1
ObjectId("5e8bacc58418f12a4f9e5d1d"),3,2020,Texas,Dandelion Greens,1
ObjectId("5e8bacc58418f12a4f9e5d1e"),3,2020,Texas,Kale Greens,6
ObjectId("5e8bacc58418f12a4f9e5d1f"),3,2020,Texas,Kohlrabi,0
ObjectId("5e8bacc58418f12a4f9e5d20"),3,2020,Texas,Misc Asian,1
ObjectId("5e8bacc58418f12a4f9e5d21"),3,2020,Texas,Misc Herbs,10
ObjectId("5e8bacc58418f12a4f9e5d22"),3,2020,Texas,Mustard,1
ObjectId("5e8bacc58418f12a4f9e5d23"),3,2020,Texas,Parsley,2
ObjectId("5e8bacc58418f12a4f9e5d24"),3,2020,Texas,Radishes,0
ObjectId("5e8bacc58418f12a4f9e5d25"),3,2020,Texas,Spinach,1
ObjectId("5e8bacc58418f12a4f9e5d26"),3,2020,Texas,Swiss Chard,1
ObjectId("5e8bacc58418f12a4f9e5d27"),3,2020,Texas,Turnip Tops Greens,1
ObjectId("5e8bacc58418f12a4f9e5d28"),3,2020,Texas,Onions Dry,418
ObjectId("5e8bacc58418f12a4f9e5d29"),3,2020,Texas,Cabbage,14
ObjectId("5e8bacc58418f12a4f9e5d2a"),3,2020,Arizona,Broccoli,2
ObjectId("5e8bacc58418f12a4f9e5d2b"),3,2020,Arizona,Cabbage,6
ObjectId("5e8bacc58418f12a4f9e5d2c"),3,2020,Arizona,Cauliflower,1
ObjectId("5e8bacc58418f12a4f9e5d2d"),3,2020,Arizona,Kale Greens,0
ObjectId("5e8bacc58418f12a4f9e5d2e"),3,2020,Arizona,Lettuce, Iceberg,0
ObjectId("5e8bacc58418f12a4f9e5d2f"),3,2020,Arizona,Broccoli,21
ObjectId("5e8bacc58418f12a4f9e5d30"),3,2020,Arizona,Cabbage,39
ObjectId("5e8bacc58418f12a4f9e5d31"),3,2020,Arizona,Cauliflower,36
ObjectId("5e8bacc58418f12a4f9e5d32"),3,2020,Arizona,Celery,52
ObjectId("5e8bacc58418f12a4f9e5d33"),3,2020,Arizona,Chinese Cabbage,2
ObjectId("5e8bacc58418f12a4f9e5d34"),3,2020,Arizona,Endive,0
ObjectId("5e8bacc58418f12a4f9e5d35"),3,2020,Arizona,Kale Greens,5
ObjectId("5e8bacc58418f12a4f9e5d36"),3,2020,Arizona,Lettuce, Boston,5
ObjectId("5e8bacc58418f12a4f9e5d37"),3,2020,Arizona,Lettuce, Green Leaf,40
ObjectId("5e8bacc58418f12a4f9e5d38"),3,2020,Arizona,Lettuce, Iceberg,198
ObjectId("5e8bacc58418f12a4f9e5d39"),3,2020,Arizona,Lettuce, Processed,114
ObjectId("5e8bacc58418f12a4f9e5d3a"),3,2020,Arizona,Lettuce, Red Leaf,5
ObjectId("5e8bacc58418f12a4f9e5d3b"),3,2020,California,Lettuce, Romaine,44
ObjectId("5e8bacc58418f12a4f9e5d3c"),3,2020,California,Artichokes,1
ObjectId("5e8bacc58418f12a4f9e5d3d"),3,2020,California,Broccoli,11
ObjectId("5e8bacc58418f12a4f9e5d3e"),3,2020,California,Cauliflower,25
ObjectId("5e8bacc58418f12a4f9e5d3f"),3,2020,California,Celery,30
ObjectId("5e8bacc58418f12a4f9e5d40"),3,2020,California,Lettuce, Boston,0
ObjectId("5e8bacc58418f12a4f9e5d41"),3,2020,California,Lettuce, Green Leaf,6
ObjectId("5e8bacc58418f12a4f9e5d42"),3,2020,California,Lettuce, Red Leaf,2
ObjectId("5e8bacc58418f12a4f9e5d43"),3,2020,California,Lettuce, Romaine,35
ObjectId("5e8bacc58418f12a4f9e5d44"),3,2020,California,Spinach,9
ObjectId("5e8bacc58418f12a4f9e5d45"),3,2020,California,Artichokes,3
ObjectId("5e8bacc58418f12a4f9e5d46"),3,2020,California,Brussels Sprouts,1
ObjectId("5e8bacc58418f12a4f9e5d47"),3,2020,California,Cabbage,22
ObjectId("5e8bacc58418f12a4f9e5d48"),3,2020,California,Celery,333
ObjectId("5e8bacc58418f12a4f9e5d49"),3,2020,California,Chinese Cabbage,0
ObjectId("5e8bacc58418f12a4f9e5d4a"),3,2020,California,Endive,0
ObjectId("5e8bacc58418f12a4f9e5d4b"),3,2020,California,Escarole,0
ObjectId("5e8bacc58418f12a4f9e5d4c"),3,2020,California,Kale Greens,5
ObjectId("5e8bacc58418f12a4f9e5d4d"),3,2020,California,Lettuce, Green Leaf,2
ObjectId("5e8bacc58418f12a4f9e5d4e"),3,2020,California,Lettuce, Iceberg,8
ObjectId("5e8bacc58418f12a4f9e5d4f"),3,2020,California,Lettuce, Red Leaf,2
ObjectId("5e8bacc58418f12a4f9e5d50"),3,2020,California,Lettuce, Romaine,9
ObjectId("5e8bacc58418f12a4f9e5d51"),3,2020,California,Parsley,3
ObjectId("5e8bacc58418f12a4f9e5d52"),3,2020,California,Radishes,18
ObjectId("5e8bacc58418f12a4f9e5d53"),3,2020,California,Spinach,2
ObjectId("5e8bacc58418f12a4f9e5d54"),3,2020,California,Strawberries,334
ObjectId("5e8bacc58418f12a4f9e5d55"),3,2020,California,Broccoli,14
ObjectId("5e8bacc58418f12a4f9e5d56"),3,2020,California,Endive,0
ObjectId("5e8bacc58418f12a4f9e5d57"),3,2020,California,Escarole,0
ObjectId("5e8bacc58418f12a4f9e5d58"),3,2020,California,Lettuce, Boston,1
ObjectId("5e8bacc58418f12a4f9e5d59"),3,2020,California,Lettuce, Green Leaf,6
ObjectId("5e8bacc58418f12a4f9e5d5a"),3,2020,California,Lettuce, Iceberg,333
ObjectId("5e8bacc58418f12a4f9e5d5b"),3,2020,California,Lettuce, Red Leaf,3
ObjectId("5e8bacc58418f12a4f9e5d5c"),3,2020,California,Lettuce, Romaine,75
ObjectId("5e8bacc58418f12a4f9e5d5d"),3,2020,California,Artichokes,16
ObjectId("5e8bacc58418f12a4f9e5d5e"),3,2020,California,Broccoli,95
ObjectId("5e8bacc58418f12a4f9e5d5f"),3,2020,California,Cauliflower,72
ObjectId("5e8bacc58418f12a4f9e5d60"),3,2020,California,Endive,0
ObjectId("5e8bacc58418f12a4f9e5d61"),3,2020,California,Escarole,0
ObjectId("5e8bacc58418f12a4f9e5d62"),3,2020,California,Lettuce, Boston,1
ObjectId("5e8bacc58418f12a4f9e5d63"),3,2020,California,Lettuce, Green Leaf,10
ObjectId("5e8bacc58418f12a4f9e5d64"),3,2020,California,Lettuce, Iceberg,28
ObjectId("5e8bacc58418f12a4f9e5d65"),3,2020,California,Lettuce, Red Leaf,4
ObjectId("5e8bacc58418f12a4f9e5d66"),3,2020,California,Lettuce, Romaine,211
ObjectId("5e8bacc58418f12a4f9e5d67"),3,2020,California,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9e5d68"),3,2020,California,Spinach,1
ObjectId("5e8bacc58418f12a4f9e5d69"),3,2020,California,Strawberries,12
ObjectId("5e8bacc58418f12a4f9e5d6a"),3,2020,California,Blueberries,1
ObjectId("5e8bacc58418f12a4f9e5d6b"),3,2020,California,Broccoli,53
ObjectId("5e8bacc58418f12a4f9e5d6c"),3,2020,California,Cauliflower,57
ObjectId("5e8bacc58418f12a4f9e5d6d"),3,2020,California,Chinese Cabbage,13
ObjectId("5e8bacc58418f12a4f9e5d6e"),3,2020,California,Lettuce, Boston,0
ObjectId("5e8bacc58418f12a4f9e5d6f"),3,2020,California,Lettuce, Green Leaf,3
ObjectId("5e8bacc58418f12a4f9e5d70"),3,2020,California,Lettuce, Iceberg,57
ObjectId("5e8bacc58418f12a4f9e5d71"),3,2020,California,Lettuce, Red Leaf,1
ObjectId("5e8bacc58418f12a4f9e5d72"),3,2020,California,Lettuce, Romaine,48
ObjectId("5e8bacc58418f12a4f9e5d73"),3,2020,Mexico-Texas,Peppers, Bell Type,63
ObjectId("5e8bacc58418f12a4f9e5d74"),3,2020,Mexico-Texas,Peppers, Other,24
ObjectId("5e8bacc58418f12a4f9e5d75"),3,2020,Mexico-Texas,Pineapples,63
ObjectId("5e8bacc58418f12a4f9e5d76"),3,2020,Mexico-Texas,Plantains,8
ObjectId("5e8bacc58418f12a4f9e5d77"),3,2020,Mexico-Texas,Radishes,1
ObjectId("5e8bacc58418f12a4f9e5d78"),3,2020,Mexico-Texas,Rape Greens,1
ObjectId("5e8bacc58418f12a4f9e5d79"),3,2020,Mexico-Texas,Raspberries,35
ObjectId("5e8bacc58418f12a4f9e5d7a"),3,2020,Mexico-Texas,Spinach,1
ObjectId("5e8bacc58418f12a4f9e5d7b"),3,2020,Mexico-Texas,Squash,20
ObjectId("5e8bacc58418f12a4f9e5d7c"),3,2020,Mexico-Texas,Strawberries,40
ObjectId("5e8bacc58418f12a4f9e5d7d"),3,2020,Mexico-Texas,Tomatoes,141
ObjectId("5e8bacc58418f12a4f9e5d7e"),3,2020,Mexico-Texas,Tomatoes, Cherry,3
ObjectId("5e8bacc58418f12a4f9e5d7f"),3,2020,Mexico-Texas,Tomatoes, Grape Type,16
ObjectId("5e8bacc58418f12a4f9e5d80"),3,2020,Mexico-Texas,Tomatoes, Plum Type,104
ObjectId("5e8bacc58418f12a4f9e5d81"),3,2020,Mexico-Texas,Watermelons,62
ObjectId("5e8bacc58418f12a4f9e5d82"),3,2020,Mexico-Texas,Cucumbers,84
ObjectId("5e8bacc58418f12a4f9e5d83"),3,2020,Mexico-Texas,Limes,56
ObjectId("5e8bacc58418f12a4f9e5d84"),3,2020,Mexico-Texas,Misc Tropical,0
ObjectId("5e8bacc58418f12a4f9e5d85"),3,2020,Mexico-Texas,Onions Dry,276
ObjectId("5e8bacc58418f12a4f9e5d86"),3,2020,Mexico-Texas,Pineapples,6
ObjectId("5e8bacc58418f12a4f9e5d87"),3,2020,Mexico-Texas,Watermelons,377
ObjectId("5e8bacc58418f12a4f9e5d88"),3,2020,Mexico-Texas,Bananas,1
ObjectId("5e8bacc58418f12a4f9e5d89"),3,2020,Mexico-Texas,Cactus Leaf (nopales),6
ObjectId("5e8bacc58418f12a4f9e5d8a"),3,2020,Mexico-Texas,Cactus Pears,0
ObjectId("5e8bacc58418f12a4f9e5d8b"),3,2020,Mexico-Texas,Chinese Cabbage,3
ObjectId("5e8bacc58418f12a4f9e5d8c"),3,2020,Mexico-Texas,Cucumbers,0
ObjectId("5e8bacc58418f12a4f9e5d8d"),3,2020,Mexico-Texas,Eggplant,2
ObjectId("5e8bacc58418f12a4f9e5d8e"),3,2020,Mexico-Texas,Huauzontle,0
ObjectId("5e8bacc58418f12a4f9e5d8f"),3,2020,Mexico-Texas,Lamb's Quarters (quilete),0
ObjectId("5e8bacc58418f12a4f9e5d90"),3,2020,Mexico-Texas,Lettuce, Other,0
ObjectId("5e8bacc58418f12a4f9e5d91"),3,2020,Mexico-Texas,Limes,5
ObjectId("5e8bacc58418f12a4f9e5d92"),3,2020,Mexico-Texas,Misc Asian,2
ObjectId("5e8bacc58418f12a4f9e5d93"),3,2020,Mexico-Texas,Misc Herbs,0
ObjectId("5e8bacc58418f12a4f9e5d94"),3,2020,Mexico-Texas,Misc Tropical,4
ObjectId("5e8bacc58418f12a4f9e5d95"),3,2020,Mexico-Texas,Onions Dry,26
ObjectId("5e8bacc58418f12a4f9e5d96"),3,2020,Mexico-Texas,Onions Green,0
ObjectId("5e8bacc58418f12a4f9e5d97"),3,2020,Mexico-Texas,Peppers, Other,3
ObjectId("5e8bacc58418f12a4f9e5d98"),3,2020,Mexico-Texas,Pineapples,0
ObjectId("5e8bacc58418f12a4f9e5d99"),3,2020,Mexico-Texas,Plantains,1
ObjectId("5e8bacc58418f12a4f9e5d9a"),3,2020,Mexico-Texas,Radishes,0
ObjectId("5e8bacc58418f12a4f9e5d9b"),3,2020,Mexico-Texas,Spinach,0
ObjectId("5e8bacc58418f12a4f9e5d9c"),3,2020,Mexico-Texas,Squash,1
ObjectId("5e8bacc58418f12a4f9e5d9d"),3,2020,Mexico-Texas,Tomatoes,5
ObjectId("5e8bacc58418f12a4f9e5d9e"),3,2020,Mexico-Texas,Watermelons,57
ObjectId("5e8bacc58418f12a4f9e5d9f"),3,2020,Mexico-Texas,Beets,0
ObjectId("5e8bacc58418f12a4f9e5da0"),3,2020,Mexico-Texas,Broccoli,1
ObjectId("5e8bacc58418f12a4f9e5da1"),3,2020,Mexico-Texas,Cactus Leaf (nopales),2
ObjectId("5e8bacc58418f12a4f9e5da2"),3,2020,Mexico-Texas,Cactus Pears,0
ObjectId("5e8bacc58418f12a4f9e5da3"),3,2020,Mexico-Texas,Carrots,5
ObjectId("5e8bacc58418f12a4f9e5da4"),3,2020,Mexico-Texas,Cauliflower,1
ObjectId("5e8bacc58418f12a4f9e5da5"),3,2020,Mexico-Texas,Chinese Cabbage,3
ObjectId("5e8bacc58418f12a4f9e5da6"),3,2020,Mexico-Texas,Corn, Sweet,5
ObjectId("5e8bacc58418f12a4f9e5da7"),3,2020,Mexico-Texas,Kohlrabi,0
ObjectId("5e8bacc58418f12a4f9e5da8"),3,2020,Mexico-Texas,Misc Asian,12
ObjectId("5e8bacc58418f12a4f9e5da9"),3,2020,Mexico-Texas,Misc Asian Vegetables,1
ObjectId("5e8bacc58418f12a4f9e5daa"),3,2020,Mexico-Texas,Misc Herbs,4
ObjectId("5e8bacc58418f12a4f9e5dab"),3,2020,Mexico-Texas,Misc Tropical,1
ObjectId("5e8bacc58418f12a4f9e5dac"),3,2020,Mexico-Texas,Onions Green,0
ObjectId("5e8bacc58418f12a4f9e5dad"),3,2020,Mexico-Texas,Peppers, Other,5
ObjectId("5e8bacc58418f12a4f9e5dae"),3,2020,Mexico-Texas,Plantains,5
ObjectId("5e8bacc58418f12a4f9e5daf"),3,2020,Mexico-Texas,Radishes,0
ObjectId("5e8bacc58418f12a4f9e5db0"),3,2020,Mexico-Texas,Squash,4
ObjectId("5e8bacc58418f12a4f9e5db1"),3,2020,Mexico-Texas,Tomatoes,5
ObjectId("5e8bacc58418f12a4f9e5db2"),3,2020,Mexico-Texas,Tomatoes, Plum Type,25
ObjectId("5e8bacc58418f12a4f9e5db3"),3,2020,Mexico-Texas,Garlic,8
ObjectId("5e8bacc58418f12a4f9e5db4"),3,2020,Mexico-Texas,Grapes,17
ObjectId("5e8bacc58418f12a4f9e5db5"),3,2020,Mexico-Texas,Mangoes,289
ObjectId("5e8bacc58418f12a4f9e5db6"),3,2020,Midatlantic,Apples,42
ObjectId("5e8bacc58418f12a4f9e5db7"),3,2020,Other,Potatoes,25
ObjectId("5e8bacc58418f12a4f9e5db8"),3,2020,Arizona,Lettuce, Romaine,260
ObjectId("5e8bacc58418f12a4f9e5db9"),3,2020,Arizona,Parsley,2
ObjectId("5e8bacc58418f12a4f9e5dba"),3,2020,Arizona,Spinach,28
ObjectId("5e8bacc58418f12a4f9e5dbb"),3,2020,Arizona,Swiss Chard,0
ObjectId("5e8bacc58418f12a4f9e5dbc"),3,2020,Arizona,Misc Herbs,0
ObjectId("5e8bacc58418f12a4f9e5dbd"),3,2020,Arizona,Misc Herbs,4
ObjectId("5e8bacc58418f12a4f9e5dbe"),3,2020,California,Carrots,271
ObjectId("5e8bacc58418f12a4f9e5dbf"),3,2020,California,Blackberries,0
ObjectId("5e8bacc58418f12a4f9e5dc0"),3,2020,California,Brussels Sprouts,1
ObjectId("5e8bacc58418f12a4f9e5dc1"),3,2020,California,Onions Green,1
ObjectId("5e8bacc58418f12a4f9e5dc2"),3,2020,California,Blackberries,0
ObjectId("5e8bacc58418f12a4f9e5dc3"),3,2020,California,Brussels Sprouts,9
ObjectId("5e8bacc58418f12a4f9e5dc4"),3,2020,California,Cabbage,10
ObjectId("5e8bacc58418f12a4f9e5dc5"),3,2020,California,Celery,64
ObjectId("5e8bacc58418f12a4f9e5dc6"),3,2020,California,Kale Greens,1
ObjectId("5e8bacc58418f12a4f9e5dc7"),3,2020,California,Artichokes,1
ObjectId("5e8bacc58418f12a4f9e5dc8"),3,2020,California,Broccoli,2
ObjectId("5e8bacc58418f12a4f9e5dc9"),3,2020,California,Brussels Sprouts,3
ObjectId("5e8bacc58418f12a4f9e5dca"),3,2020,California,Cabbage,5
ObjectId("5e8bacc58418f12a4f9e5dcb"),3,2020,California,Cauliflower,1
ObjectId("5e8bacc58418f12a4f9e5dcc"),3,2020,California,Lettuce, Boston,0
ObjectId("5e8bacc58418f12a4f9e5dcd"),3,2020,California,Lettuce, Green Leaf,3
ObjectId("5e8bacc58418f12a4f9e5dce"),3,2020,California,Lettuce, Iceberg,41
ObjectId("5e8bacc58418f12a4f9e5dcf"),3,2020,California,Lettuce, Red Leaf,1
ObjectId("5e8bacc58418f12a4f9e5dd0"),3,2020,California,Misc Asian,10
ObjectId("5e8bacc58418f12a4f9e5dd1"),3,2020,California,Misc Herbs,8
ObjectId("5e8bacc58418f12a4f9e5dd2"),3,2020,California,Parsley,2
ObjectId("5e8bacc58418f12a4f9e5dd3"),3,2020,California,Raspberries,0
ObjectId("5e8bacc58418f12a4f9e5dd4"),3,2020,California,Spinach,3
ObjectId("5e8bacc58418f12a4f9e5dd5"),3,2020,California,Strawberries,215
ObjectId("5e8bacc58418f12a4f9e5dd6"),3,2020,California,Blueberries,6
ObjectId("5e8bacc58418f12a4f9e5dd7"),3,2020,California,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9e5dd8"),3,2020,California,Misc Herbs,11
ObjectId("5e8bacc58418f12a4f9e5dd9"),3,2020,California,Peas Green,0
ObjectId("5e8bacc58418f12a4f9e5dda"),3,2020,California,Raspberries,24
ObjectId("5e8bacc58418f12a4f9e5ddb"),3,2020,Colorado,Potatoes,620
ObjectId("5e8bacc58418f12a4f9e5ddc"),3,2020,Florida,Beans,82
ObjectId("5e8bacc58418f12a4f9e5ddd"),3,2020,Florida,Cabbage,110
ObjectId("5e8bacc58418f12a4f9e5dde"),3,2020,Florida,Celery,45
ObjectId("5e8bacc58418f12a4f9e5ddf"),3,2020,Florida,Corn, Sweet,332
ObjectId("5e8bacc58418f12a4f9e5de0"),3,2020,Florida,Cucumbers,73
ObjectId("5e8bacc58418f12a4f9e5de1"),3,2020,Florida,Eggplant,16
ObjectId("5e8bacc58418f12a4f9e5de2"),3,2020,Florida,Endive,2
ObjectId("5e8bacc58418f12a4f9e5de3"),3,2020,Florida,Escarole,4
ObjectId("5e8bacc58418f12a4f9e5de4"),3,2020,Florida,Lettuce, Boston,0
ObjectId("5e8bacc58418f12a4f9e5de5"),3,2020,Florida,Lettuce, Green Leaf,1
ObjectId("5e8bacc58418f12a4f9e5de6"),3,2020,Florida,Lettuce, Iceberg,16
ObjectId("5e8bacc58418f12a4f9e5de7"),3,2020,Florida,Lettuce, Red Leaf,1
ObjectId("5e8bacc58418f12a4f9e5de8"),3,2020,Florida,Lettuce, Romaine,6
ObjectId("5e8bacc58418f12a4f9e5de9"),3,2020,Florida,Misc Herbs,1
ObjectId("5e8bacc58418f12a4f9e5dea"),3,2020,Florida,Parsley,1
ObjectId("5e8bacc58418f12a4f9e5deb"),3,2020,Florida,Peppers, Bell Type,88
ObjectId("5e8bacc58418f12a4f9e5dec"),3,2020,Florida,Peppers, Other,5
ObjectId("5e8bacc58418f12a4f9e5ded"),3,2020,Florida,Radishes,14
ObjectId("5e8bacc58418f12a4f9e5dee"),3,2020,Florida,Squash,60
ObjectId("5e8bacc58418f12a4f9e5def"),3,2020,Florida,Strawberries,26
ObjectId("5e8bacc58418f12a4f9e5df0"),3,2020,Florida,Tomatoes,263
ObjectId("5e8bacc58418f12a4f9e5df1"),3,2020,Florida,Tomatoes, Cherry,1
ObjectId("5e8bacc58418f12a4f9e5df2"),3,2020,Florida,Tomatoes, Grape Type,26
ObjectId("5e8bacc58418f12a4f9e5df3"),3,2020,Florida,Tomatoes, Plum Type,94
ObjectId("5e8bacc58418f12a4f9e5df4"),3,2020,Florida,Avocados,1
ObjectId("5e8bacc58418f12a4f9e5df5"),3,2020,Florida,Blueberries,31
ObjectId("5e8bacc58418f12a4f9e5df6"),3,2020,Florida,Okra,1
ObjectId("5e8bacc58418f12a4f9e5df7"),3,2020,Florida,Potatoes,228
ObjectId("5e8bacc58418f12a4f9e5df8"),3,2020,Florida,Watermelons, Seedless,20
ObjectId("5e8bacc58418f12a4f9e5df9"),3,2020,Great Lakes,Potatoes,63
ObjectId("5e8bacc58418f12a4f9e5dfa"),3,2020,Great Lakes,Potatoes,17
ObjectId("5e8bacc58418f12a4f9e5dfb"),3,2020,Great Lakes,Potatoes,276
ObjectId("5e8bacc58418f12a4f9e5dfc"),3,2020,Mexico-Arizona,Radicchio,3
ObjectId("5e8bacc58418f12a4f9e5dfd"),3,2020,Mexico-Arizona,Spinach,1
ObjectId("5e8bacc58418f12a4f9e5dfe"),3,2020,Mexico-Arizona,Asparagus,4
ObjectId("5e8bacc58418f12a4f9e5dff"),3,2020,Mexico-Arizona,Avocados,9
ObjectId("5e8bacc58418f12a4f9e5e00"),3,2020,Mexico-Arizona,Bananas,24
ObjectId("5e8bacc58418f12a4f9e5e01"),3,2020,Mexico-Arizona,Beans,17
ObjectId("5e8bacc58418f12a4f9e5e02"),3,2020,Mexico-Arizona,Blueberries,47
ObjectId("5e8bacc58418f12a4f9e5e03"),3,2020,Mexico-Arizona,Broccoli,10
ObjectId("5e8bacc58418f12a4f9e5e04"),3,2020,Mexico-Arizona,Brussels Sprouts,15
ObjectId("5e8bacc58418f12a4f9e5e05"),3,2020,Mexico-Arizona,Cactus Leaf (nopales),3
ObjectId("5e8bacc58418f12a4f9e5e06"),3,2020,Mexico-Arizona,Carrots,13
ObjectId("5e8bacc58418f12a4f9e5e07"),3,2020,Mexico-Arizona,Cauliflower,1
ObjectId("5e8bacc58418f12a4f9e5e08"),3,2020,Mexico-Arizona,Celery,6
ObjectId("5e8bacc58418f12a4f9e5e09"),3,2020,Mexico-Arizona,Chinese Cabbage,1
ObjectId("5e8bacc58418f12a4f9e5e0a"),3,2020,Mexico-Arizona,Corn, Sweet,117
ObjectId("5e8bacc58418f12a4f9e5e0b"),3,2020,Mexico-Arizona,Cucumbers,374
ObjectId("5e8bacc58418f12a4f9e5e0c"),3,2020,Mexico-Arizona,Edible Flowers,0
ObjectId("5e8bacc58418f12a4f9e5e0d"),3,2020,Mexico-Arizona,Eggplant,23
ObjectId("5e8bacc58418f12a4f9e5e0e"),3,2020,Mexico-Arizona,Grapefruit,4
ObjectId("5e8bacc58418f12a4f9e5e0f"),3,2020,Mexico-Arizona,Honeydews,10
ObjectId("5e8bacc58418f12a4f9e5e10"),3,2020,Mexico-Arizona,Lettuce, Iceberg,6
ObjectId("5e8bacc58418f12a4f9e5e11"),3,2020,Mexico-Arizona,Limes,9
ObjectId("5e8bacc58418f12a4f9e5e12"),3,2020,Mexico-Arizona,Misc Asian,22
ObjectId("5e8bacc58418f12a4f9e5e13"),3,2020,Mexico-Arizona,Misc Herbs,1
ObjectId("5e8bacc58418f12a4f9e5e14"),3,2020,Mexico-Arizona,Misc Tropical,26
ObjectId("5e8bacc58418f12a4f9e5e15"),3,2020,Mexico-Arizona,Mixed and Misc Melons,4
ObjectId("5e8bacc58418f12a4f9e5e16"),3,2020,Mexico-Arizona,Oranges,29
ObjectId("5e8bacc58418f12a4f9e5e17"),3,2020,Mexico-Arizona,Peas Green,1
ObjectId("5e8bacc58418f12a4f9e5e18"),3,2020,Mexico-Arizona,Peppers, Bell Type,213
ObjectId("5e8bacc58418f12a4f9e5e19"),3,2020,Mexico-Arizona,Peppers, Other,160
ObjectId("5e8bacc58418f12a4f9e5e1a"),3,2020,Mexico-Arizona,Spinach,0
ObjectId("5e8bacc58418f12a4f9e5e1b"),3,2020,Mexico-Arizona,Squash,379
ObjectId("5e8bacc58418f12a4f9e5e1c"),3,2020,Mexico-Arizona,Tomatoes,150
ObjectId("5e8bacc58418f12a4f9e5e1d"),3,2020,Mexico-Arizona,Tomatoes, Cherry,14
ObjectId("5e8bacc58418f12a4f9e5e1e"),3,2020,Mexico-Arizona,Tomatoes, Grape Type,56
ObjectId("5e8bacc58418f12a4f9e5e1f"),3,2020,Mexico-Arizona,Tomatoes, Plum Type,253
ObjectId("5e8bacc58418f12a4f9e5e20"),3,2020,Mexico-Arizona,Vegetables Other,2
ObjectId("5e8bacc58418f12a4f9e5e21"),3,2020,Mexico-Arizona,Watermelons, Seeded,7
ObjectId("5e8bacc58418f12a4f9e5e22"),3,2020,Mexico-Arizona,Watermelons, Seedless,430
ObjectId("5e8bacc58418f12a4f9e5e23"),3,2020,Mexico-Arizona,Mangoes,185
ObjectId("5e8bacc58418f12a4f9e5e24"),3,2020,Mexico-California,Artichokes,5
ObjectId("5e8bacc58418f12a4f9e5e25"),3,2020,Mexico-California,Asparagus,268
